formula,target
Ca2 Ni2 P8 O24,-2.665579861
Ta4 Zn4 Cr2 O16,-2.65704921
Sr2 Sb2 P4 O16,-2.646491338
Ta4 W2 O16,-2.649730177
Sr2 Mn2 P4 O16,-2.655632923
Ti2 Zn2 P2 O10,-2.648416364
Mg2 Mn2 P2 O10,-2.65355869
Sr4 Y2 Al2 Ni4 O14,-2.64803491
Na2 Er2 S4 O16,-2.665530301
Ta2 Al2 W4 O16,-2.6549245
Ba2 Y1 Mn3 O7,-2.657902529
Ca4 Ni4 P8 O28,-2.660598236
Ca2 La2 Cr2 Bi2 O12,-2.657121775
Mg2 V4 O8,-2.663517262
K5 Na3 Nb6 W2 O24,-2.662138122
La16 Sm16 Co28 Cu4 O80,-2.654817923
La24 Sm8 Co28 Ag4 O80,-2.65156722
La28 Sm4 Co24 Cu8 O80,-2.647860479
La20 Sm12 Co28 Cu4 O80,-2.659867651
Na2 Ti1 O3,-2.646039768
Sr2 Mg1 Os1 O6,-2.65266477
Al2 H2 O4,-2.653543623
Ba2 Gd2 Fe4 O10,-2.652208816
Ba2 Cr1 Mo1 O6,-2.664835477
Sr1 Ta2 O7,-2.651591923
Ba2 V1 Fe1 O6,-2.653742033
Ba2 Nb4 Fe4 O18,-2.647390215
Dy2 Mn4 O8,-2.643863722
Hf1 Mg3 O4,-2.652921997
Li1 Mg3 O4,-2.659841328
Eu4 Mn4 O10,-2.66404434
K20 Na12 Ta24 Nb8 O80,-2.657972678
K20 Na12 Ta20 Nb12 O80,-2.64621564
Ti2 Tl10 F18,-2.648868274
Ti10 Fe14 O36,-2.643618554
V6 O9 F9,-2.662405448
Ti1 V3 Sn2 P6 O24,-2.649971054
Ti3 Ni1 Sb2 P6 O24,-2.644383004
Ti8 Pb8 O23,-2.665130195
Li4 V4 P16 O48,-2.646133328
Li4 V2 P8 O24,-2.654457709
Li4 Cr4 P8 O28,-2.642983593
Li8 Cr4 P8 O28,-2.642805312
Cs2 Mo2 O4 F6,-2.664249497
Rb2 La2 Mn2 W2 O12,-2.658358827
K2 Nd2 Mn2 W2 O12,-2.660220447
K2 Y2 Mn2 W2 O12,-2.664564631
Rb2 Y2 Mn2 W2 O12,-2.644540546
Al2 Si2 H4 O9,-2.642923187
Ca4 Mn2 Re2 O12,-2.662677129
Ba4 Co1 Re2 O12,-2.650482459
Na3 As1 F6,-2.660491047
Rb2 Nb1 Ag1 F6,-2.643718124
Rb2 In1 Ag1 F6,-2.655186543
Na2 Ti1 Au1 F6,-2.662528659
K2 Rb1 Tl1 F6,-2.660093417
K3 Rh1 F6,-2.641795917
Cs2 Na1 Rh1 F6,-2.649176742
K2 Ga1 Hg1 F6,-2.645750618
K2 In1 Bi1 F6,-2.651148022
Cs2 K1 Ru1 F6,-2.643763179
Cs2 Nb1 Au1 F6,-2.643769505
Rb3 Co1 F6,-2.656524567
Rb2 Li1 Ru1 F6,-2.643446192
Rb2 Li1 Rh1 F6,-2.654891788
Rb2 Ga1 Hg1 F6,-2.654602892
Rb2 In1 Sb1 F6,-2.64688387
La2 Ag1 O4,-2.651789505
Ho2 Mn4 O8,-2.652427693
K4 Mg1 Cu3 F12,-2.659050681
Li4 Cr2 P2 O8 F2,-2.661200402
Sr2 La2 Ga2 Cu2 O10,-2.65374636
Sr3 La1 Cu2 Bi4 O12,-2.659893798
Nb8 Pb6 O26,-2.643123482
Pr8 Ni4 O17,-2.663204115
Nd16 Re22 O76,-2.644343435
Na3 La5 Cl18,-2.661367423
Na8 Al6 Si6 H6 O28,-2.653461406
Na2 Ca2 Mg6 Fe12 P18 O72,-2.653333353
Na3 Ca2 Mg10 Si16 O44 F4,-2.647812035
Li2 V2 P8 O24,-2.664471619
Li9 V4 P6 O24,-2.656686465
Li6 V1 Cr3 P6 O24,-2.647281138
Li14 Mn8 P16 O56,-2.649744685
Li14 Mn8 P16 O56,-2.649218505
Li14 Mn8 P16 O56,-2.648610605
Li6 V3 Fe1 P6 O24,-2.651738849
Li14 Mn8 P16 O56,-2.650754183
Li12 Mn2 V6 P12 O48,-2.660401276
Li6 Ti1 Mn3 P6 O24,-2.652312907
Li12 Mn2 V6 P12 O48,-2.660188861
Li12 Mn2 V6 P12 O48,-2.650348326
Li14 Mn8 P16 O56,-2.649719329
Li12 Mn2 V6 P12 O48,-2.660648747
Li6 Mn1 V3 P6 O24,-2.660335549
Li12 Mn2 V6 P12 O48,-2.657544488
Li12 Mn2 V6 P12 O48,-2.656254168
Li12 Mn2 V6 P12 O48,-2.659422718
Li12 Mn2 V6 P12 O48,-2.657801793
Li12 Mn2 V6 P12 O48,-2.656368671
Li12 Mn2 V6 P12 O48,-2.661114637
Li12 Mn2 V6 P12 O48,-2.650111425
Li12 Mn2 V6 P12 O48,-2.655227741
Li12 Mn2 V6 P12 O48,-2.657419537
Li24 Mn4 V12 P24 O96,-2.650729503
Li12 Mn2 V6 P12 O48,-2.650918896
Li12 Mn2 V6 P12 O48,-2.653919016
Li12 Mn2 V6 P12 O48,-2.652518871
Li14 Mn8 P16 O56,-2.650360273
Li12 Mn2 V6 P12 O48,-2.649371503
Li12 Mn2 V6 P12 O48,-2.658027349
Li12 Mn2 V6 P12 O48,-2.65881122
Li14 Mn8 P16 O56,-2.645596448
Li12 Mn2 V6 P12 O48,-2.662630612
Li12 Mn2 V6 P12 O48,-2.65364728
Li14 Mn8 P16 O56,-2.65034354
Li12 Mn2 V6 P12 O48,-2.661196023
Li12 Mn2 V6 P12 O48,-2.658226518
Li14 Mn8 P16 O56,-2.648092454
Li10 Cr2 P8 O28,-2.653071263
Li8 V4 P6 O24,-2.653025704
Li12 Mn4 V4 P12 O48,-2.650464521
Li12 Mn4 V4 P12 O48,-2.65579687
Li12 Mn4 V4 P12 O48,-2.651140435
Li12 Mn4 V4 P12 O48,-2.651092463
Li12 Mn4 V4 P12 O48,-2.651026259
Li12 Mn4 V4 P12 O48,-2.652924208
Li12 V8 P12 O48,-2.644040288
Li12 Mn4 V4 P12 O48,-2.649864639
Li12 Mn4 V4 P12 O48,-2.649471696
Li12 Mn4 V4 P12 O48,-2.653029644
Li12 Mn4 V4 P12 O48,-2.651399661
Li12 V8 P12 O48,-2.645117944
Li12 Mn4 V4 P12 O48,-2.657849573
Li12 Mn4 V4 P12 O48,-2.653844901
Li6 Mn2 V2 P6 O24,-2.647861641
Li12 Mn4 V4 P12 O48,-2.65945123
Li12 Mn4 V4 P12 O48,-2.652052469
Li9 Ti6 V15 O36,-2.653840606
Li24 Cr8 P16 O64,-2.64185039
Li4 V2 O4 F2,-2.649172167
Li4 V2 Fe2 P8 O28,-2.664106868
Li6 V3 Fe3 P12 O42,-2.664397174
Li4 V2 Fe2 P8 O28,-2.664357204
Li2 V1 Fe1 P4 O14,-2.664500319
Li4 V2 Fe2 P8 O28,-2.664384126
Li2 Ti1 Cr1 O4,-2.66329013
Li4 Si8 Ni4 O22,-2.647658321
Li6 Mn3 V3 P12 O42,-2.665643655
Li4 Mn2 P4 O14,-2.648900778
Li4 Mn2 V2 P8 O28,-2.665415955
Hf4 Ni4 O12,-2.651692658
Al4 In4 O12,-2.664566305
Al2 Fe2 O6,-2.643440036
Mn4 Cd4 F20,-2.656959848
Pr4 Hf6 Mo18 O72,-2.645018947
K4 Al4 Si6 O24,-2.642227597
Ba2 Nd2 Fe4 O10,-2.645457824
Ca8 Al12 O32,-2.657376869
Al2 Si2 H4 O9,-2.656245359
Eu2 Ga2 O5,-2.64942444
La2 F2,-2.658536896
Pu1 Ga1 O3,-2.660379888
U1 Hg1 O3,-2.654130729
Ba2 Eu4 Pt2 O10,-2.664640674
K2 Na2 W2 O4 F8,-2.663905453
Er1 Fe3 B4 O12,-2.665517483
Gd4 Mn4 O12,-2.658568843
Ba6 Na2 Sb2 O12,-2.664580599
Sr3 Zn3 Te1 P2 O14,-2.652980201
Ba3 Zn3 Te1 P2 O14,-2.642841792
Na4 Mn2 P2 H2 O6 F8,-2.661752002
Li2 Y2 W4 O16,-2.658338235
Na2 Nd4 Ir2 O12,-2.652093118
K2 Zn2 B6 O12,-2.647523409
Li2 Ca6 Os2 O12,-2.657220661
Li2 Dy2 W4 O16,-2.663228732
Ba4 Cu2 P4 O18,-2.651349155
U4 Si2 O20,-2.643758537
Ba2 Fe6 P6 O24,-2.64696512
Ba8 Zn8 Te4 P8 O44,-2.653076453
K4 Cu4 Sb12 F72,-2.643792651
K4 Mn4 As12 F72,-2.646659694
Ba8 Ga2 B20 H14 O48,-2.663511164
Na8 Be4 Si12 Sn2 O40,-2.645157756
K12 Mo8 O16 F20,-2.647019108
Na2 Mn4 Si6 B2 H4 O22,-2.643141706
Cs4 Fe4 B4 P12 O44,-2.651096087
Cs12 V12 P48 O144,-2.656467415
Cs4 B8 P8 H4 O36,-2.650979377
Er8 H8 S8 O40,-2.66223138
Li8 B32 Se4 O60,-2.654011769
Na8 Li8 Fe8 P8 O32 F8,-2.64905245
Tm8 H8 S8 O40,-2.665465903
Na80 Fe16 P32 O128 F32,-2.648021559
Al4 Si4 H8 O18,-2.658421162
Al8 Tl12 P12 O48,-2.642541998
Na24 Fe16 P16 O64 F24,-2.644926276
K4 Al4 Si6 O24,-2.643501086
Rb4 Ge4 B12 O28,-2.654203008
Y2 B12 O24,-2.659738707
Cs4 Th4 Mo8 Cl4 O32,-2.647055237
In2 Sb6 F36,-2.66217957
Ho8 H8 S8 O40,-2.663945057
Tl8 Si10 O24,-2.652619365
Be12 Si4 O24,-2.662228267
Li8 Ca2 B20 H8 O40,-2.656200529
Na2 Mg5 Mn11 Si12 As2 O50,-2.66026562
Cs8 Ca4 V8 O28,-2.647676948
Ce6 S6 O32,-2.660064312
Dy8 H8 S8 O40,-2.661864946
Gd2 B12 O24,-2.655219095
Th2 P8 O24,-2.663197216
Ba8 V12 Bi4 O44,-2.644029494
Sr4 V6 Bi2 O22,-2.659220619
Ba4 B32 H16 O60,-2.644656659
Tb8 H8 S8 O40,-2.661477105
K8 Ti4 O12 F16,-2.6523848
Li4 Al4 Si4 H8 O20,-2.649603759
Mn4 Al8 Si8 O40,-2.660599209
Si56 O122,-2.645705191
Na8 Ti4 Si16 H8 O52,-2.652332967
K8 U8 H8 S8 O56,-2.643896978
K2 Na6 Al8 Ge8 O32,-2.661963718
K8 Fe8 P8 O28 F8,-2.659086241
Li4 Al4 Si4 H8 O20,-2.649343267
Li1 Ca2 Re1 O6,-2.662206688
Sr2 Mn1 Re1 O6,-2.649949697
Na3 Sb1 F6,-2.665474778
Sr2 Ca1 Os1 O6,-2.65228924
Cs3 Co1 F6,-2.663279705
Eu2 O4,-2.650934876
K1 Tl2 Ga1 F6,-2.661189986
Na1 Sr2 Re1 O6,-2.653469665
Y1 Fe3 B4 O12,-2.661956038
Y3 Fe9 B12 O36,-2.662825479
Y8 Ge8 Bi8 O40,-2.652588333
Y4 Hf4 Mo14 O56,-2.657581566
Ti8 P8 O40 F4,-2.65769445
Ti12 Nb4 Zn4 Bi12 O56,-2.658386503
Sr2 Y1 Fe3 O8,-2.642097889
Sr4 Cr3 O10,-2.658250624
Tb4 Hf4 Mo14 O56,-2.66420872
Rb2 Y2 W4 O16,-2.659489498
Rb2 Sm2 W4 O16,-2.654291181
Rb4 Tm8 Cl28,-2.652526172
Rb4 Y8 Cl28,-2.662458775
Rb4 Tm4 W8 O32,-2.657263105
Sm4 Hf4 Mo14 O56,-2.660877585
Rb1 Lu1 W2 O8,-2.644283985
Rb4 Er8 Cl28,-2.657737447
Rb4 Ho8 Cl28,-2.664235939
Rb4 Er4 W8 O32,-2.653801654
Rb4 Eu8 Cl20,-2.647968484
Rb4 Lu4 W8 O32,-2.656672629
Rb8 Pr16 Cl56,-2.66050204
Na10 Mn8 Si12 O36,-2.65581416
Na3 Zr1 Si6 O18,-2.664388787
Na12 Li12 Rh8 F48,-2.661732822
Li2 Sm2 W4 O16,-2.646190987
Li2 Tb2 W4 O16,-2.65985351
Li2 Nd2 W4 O16,-2.641695321
K2 Sm2 W4 O16,-2.661782705
K2 Sm2 W4 O16,-2.659252313
K2 Pr2 W4 O16,-2.652802961
Li12 Ni4 F24,-2.643521205
K4 Sm8 Cl28,-2.660192855
K4 Tb8 Cl28,-2.66254818
K2 Mn2 P6 O18,-2.660858754
K4 Y8 Cl28,-2.651663524
K4 Li12 Ti4 O16,-2.665233232
K4 Ho8 Cl28,-2.651830483
K4 Eu8 Cl20,-2.648644464
K4 Gd8 Cl28,-2.649842537
K4 Er8 Cl28,-2.646498407
La6 Sb10 O24,-2.653266282
K4 Nb12 Cu4 O36,-2.652905416
La12 Fe20 O48,-2.660647488
K4 Al4 Si6 H4 O20,-2.643898924
Li24 La12 Sb8 O48,-2.658016538
Ho4 Hf4 Mo14 O56,-2.66290529
Cs1 Lu1 Mo2 O8,-2.657903541
Cs4 Sr4 Cl12,-2.653906854
Cs1 Sc1 S2 O8,-2.64163099
Cs2 La2 W4 O16,-2.657189468
Cs2 Ho2 W4 O16,-2.646131657
Cs1 Er1 W2 O8,-2.647475671
Cs2 Tm2 W4 O16,-2.647260578
Cs1 Tm1 W2 O8,-2.654561914
Cs4 Lu8 Cl28,-2.650001403
Cs2 Tb2 W4 O16,-2.64731893
Gd4 Hf4 Mo14 O56,-2.653716807
Cs2 Er2 W4 O16,-2.646367159
Eu12 Ga20 O48,-2.64609025
Cs2 Sr2 Cl6,-2.644505639
Cs2 Lu2 S4 O16,-2.641989157
Cs2 Dy2 W4 O16,-2.661695407
Cs1 Er1 Mo2 O8,-2.648717973
Cs8 Ca8 S12 O48,-2.655894074
Ca4 Mg4 V4 O20,-2.665683643
Ca10 S6 O24 F2,-2.647829562
Ba2 Ti2 Ge6 O18,-2.657193839
Ba8 Dy3 Pt4 O18,-2.663959608
Ba4 Sm8 Co8 O24,-2.664882293
Ba6 Ho2 Ru4 O18,-2.653896135
Ca8 Si12 W6 O38,-2.659364558
Ba4 Fe12 Si16 S4 O44,-2.66076348
Ba20 Al4 Ru8 O44,-2.646931187
Ba8 V12 In4 O44,-2.660582087
Ba12 Gd4 Fe8 O30,-2.642853229
Sr1 Ti1 Fe1 Bi1 O6,-2.658971637
Sr1 Ti1 Nb2 Bi2 Pb1 O12,-2.657600157
Sr1 La1 Cu1 O4,-2.646406569
Sr2 La2 Ga2 Cu2 O10,-2.660818299
Sr1 La1 Fe2 O6,-2.644134705
Sr1 Ca5 Mn4 Ga2 O16,-2.653335094
Sr1 La2 Cu2 O6,-2.661320498
Sr1 Ca3 Sn4 O12,-2.665507901
Sr3 Ce1 Mn4 O12,-2.649319973
Sr3 Ca1 Sn4 O12,-2.653576714
Sr4 Fe2 Mo1 W1 O12,-2.654272797
Sr8 La2 Mn10 O26,-2.657228748
Sr2 La1 Mn1 Co1 O7,-2.662640621
Sr4 Pr2 Mn6 O18,-2.660032035
Sr4 Nd2 Mn6 O18,-2.662572383
Sr2 Eu1 Ta1 Cu2 O8,-2.665382723
Sr2 Fe3 Sb1 P6 O24,-2.657568628
Sr10 Fe5 Mo4 W1 O30,-2.642353096
Sc1 Nb1 Pb2 O6,-2.649986105
Pr3 Mn4 Pb1 O12,-2.64814472
Rb8 V12 P16 O68,-2.662952217
Na2 Zn4 Cd2 F14,-2.658889204
Nd6 Y6 Fe20 O48,-2.648284788
Na4 Al12 P8 H16 O48,-2.643711614
Na14 Cr8 P18 O64,-2.655023644
Na8 Nb4 Si16 O53,-2.642692164
Na8 Mg2 Fe2 P6 O24,-2.658296796
Na4 Al3 Si7 H8 O24,-2.659557439
Mn1 Al2 Sb2 P6 O24,-2.653976835
Mg2 V2 Cr2 O8,-2.661144136
Mg4 Ta4 Ni4 O18,-2.663595779
Li4 Ti4 Fe4 O16,-2.663131172
Li5 Cr3 P4 O16,-2.644403572
La1 Ho3 Mn8 O20,-2.656834006
La8 Cu6 Mo2 O24,-2.654066246
La9 Ni6 O19,-2.656419491
K2 Al1 Fe1 B2 P4 H2 O18,-2.65126145
K4 Mg1 Cu3 F12,-2.662433023
K4 Mg1 Cu3 F12,-2.654347997
K8 Ti2 Sn6 P8 O40,-2.660709351
K4 V6 P8 O34,-2.647745987
La40 S58 O2,-2.642807476
K8 Sn4 H4 O4 F24,-2.657556923
Gd4 Mn2 Ge8 O24,-2.649961522
Cs2 Ga2 Cu2 F12,-2.654684778
Cs6 Na6 Si6 O18,-2.654408479
K20 Mn8 B8 P20 O84,-2.651946686
Ca1 Yb3 Mn4 O12,-2.659424037
Ce4 Mo6 O24,-2.655056461
Ca2 La2 Ga2 Cu2 O10,-2.660596
Ba1 Ta1 N1 O2,-2.648259333
Ba1 Sr1 Zn1 W1 O6,-2.656784133
Ca8 Fe5 W3 O24,-2.657637666
Ce4 Ga2 S5 O4,-2.664626633
Ca3 Tb1 Mn4 O12,-2.659974994
Ca3 La1 Mn4 O12,-2.648716111
Ca3 Ho1 Mn4 O12,-2.662626824
Ca3 Sm1 Mn4 O12,-2.649189615
Ca2 V2 Pb1 O8,-2.658533457
Ca6 Cu4 Ni2 P8 O32,-2.642596447
Ba4 Mg4 V8 Zn4 O32,-2.652053838
Ba1 C1 O3,-2.646948161
Ba3 Sr1 Zn2 W2 O12,-2.656530365
Al6 C1 O7,-2.652624512
Ba4 Fe12 Si8 Cl1 O35,-2.643306784
Ba8 Sr4 Dy4 Co8 O30,-2.642713382
Ba6 Y6 Cu6 O20,-2.655794314
Ac2 Cu2 O4 F2,-2.647750933
Er2 Mn4 O8,-2.65849764
Sr2 Sn2 O6,-2.648568089
Sr2 Sn2 O6,-2.643050966
Na12 Al12 Ge12 O48,-2.65882442
Ti4 Cd4 O12,-2.654159174
Ca4 Cu4 P8 O28,-2.642613516
K8 Ca8 S12 O48,-2.648301403
K8 Ca8 S12 O48,-2.650759829
Nb6 Ag2 O16,-2.653967934
Sr6 Mg2 Rh2 O12,-2.656746386
Li8 Zn4 Si4 O16,-2.653551416
K4 Ga4 P8 O28,-2.657937645
Yb2 V2 O8,-2.663516301
Ca2 V8 O18,-2.644121338
Ba2 V8 O18,-2.656184477
Nd1 Fe3 B4 O12,-2.6609536
Li4 Mn4 P4 O16,-2.64951469
Mg2 V4 O10,-2.643792503
Ca6 Mn4 O14,-2.651829403
Na4 V4 P4 O20,-2.646130812
Ti2 Co2 O6,-2.659251222
Na8 V4 P8 O32,-2.644722699
Li4 Mn4 P12 O36,-2.65150695
K8 Fe8 P8 O32 F8,-2.641874527
Ca6 Mn4 O14,-2.641941315
Sm12 Fe20 O48,-2.655431001
Sr2 V8 O18,-2.650636215
Zn4 Pb8 F24,-2.653002992
Ti4 Cd4 O12,-2.656834462
Na8 In4 Cu4 F28,-2.642813904
Ba2 U1 Cu1 O6,-2.660953623
Eu8 Ge8 O28,-2.654322767
Na8 Ga6 Si6 Br2 O24,-2.654013218
Al2 H2 O4,-2.66272784
Sc4 P6 H6 O18,-2.65633637
Y4 Co4 O12,-2.644496888
Tb4 Co4 O12,-2.658315027
Na4 Cr4 P8 O28,-2.663356036
Ba1 Y1 Fe2 O5,-2.659745226
Tb4 Mn8 O20,-2.661978547
Dy4 Mn8 O20,-2.663957877
K4 Mo4 P8 O28,-2.644832387
V2 P4 Pb1 O14,-2.646978182
V2 P6 O18,-2.662297795
Li4 V4 P4 O16,-2.6442102
Ba2 Co2 B2 P4 H2 O18,-2.652471458
Li4 Fe2 P2 O8 F2,-2.650978368
Sr4 Mn2 Ge4 O14,-2.641942676
Ti1 O1,-2.649545754
B4 F8,-2.661401576
K4 As8 F28,-2.648339259
Ta4 Zn6 O16,-2.647133076
Sr4 Sn4 O12,-2.654451222
K2 Te4 F18,-2.645859239
Sn4 O2 F10,-2.656948672
Sm4 S2 Cl8,-2.654229784
Tm8 Cu8 O20,-2.653199244
Sm6 Sb10 O24,-2.645279391
Li6 Cr6 P8 O32,-2.642355392
Li2 Cr2 P4 O14,-2.661158625
Li4 Cr4 P8 O28,-2.658694572
Li1 Cr1 P2 O7,-2.665330587
Li4 Cr4 P8 O28,-2.650981
Li4 Cr4 P8 O28,-2.644115238
Li12 Cr8 P12 O48,-2.644155001
Li4 Cr4 P16 O48,-2.655416621
Li8 Cr4 P8 O28,-2.644183555
Li6 Cr4 P6 O24,-2.646126998
Li6 Cr4 P6 O24,-2.646772108
Li6 Cr4 P6 O24,-2.661149601
Li2 Cr4 P10 O32,-2.643421752
Li16 Fe4 P8 O32,-2.657733254
Ba2 Mn1 Re1 O6,-2.654977182
Li8 Mn4 P8 O28,-2.655137258
Li4 Mn4 P12 O36,-2.65235045
Li8 Mn4 P8 O28,-2.66383958
Li4 Mn2 P8 O24,-2.652780844
Li6 Mn4 P10 O32,-2.656356372
V4 P10 O32,-2.653832171
V6 P8 O28,-2.648734897
Li6 V3 P6 O24,-2.665203939
Li4 V4 P4 O20,-2.647577856
Li4 V6 P8 O28,-2.646734063
Li2 V4 P6 O24,-2.660023228
Li2 V6 P12 O40,-2.664628399
V4 P12 O36,-2.650797519
Li2 V6 P12 O40,-2.658734408
Li4 V4 P12 O36,-2.655200921
V4 P6 O22,-2.652255768
Li4 V4 P4 O20,-2.650848927
Li2 V2 P8 O24,-2.643022041
Ba2 V6 O16,-2.644827468
Li2 V2 P8 O24,-2.657888385
V6 P12 O40,-2.650367949
Li2 V2 P8 O24,-2.647337577
Li6 V4 P10 O32,-2.658367064
Li4 V4 P12 O36,-2.654320668
V6 P12 O40,-2.64302242
Li8 V4 P8 O32,-2.65966785
Ba2 C2 O6,-2.647941967
Zn1 Cr1 F6,-2.656247097
Li8 Si2 O8,-2.656107459
Li3 Nb1 O4,-2.652127233
K6 B6 O12,-2.661979982
Zr4 P6 H8 N2 O24,-2.645048027
Na8 P8 O24,-2.650623186
Sr8 Ga16 O32,-2.651795248
Li4 Ti4 P4 O16,-2.65610985
Li18 Mn6 P16 O58,-2.64529382
Li14 Cr8 P18 O64,-2.658531255
Ti4 Cd4 O12,-2.65769281
Ti4 S4 O20,-2.643147784
Cs4 B36 O52,-2.649900253
Mg34 As12 O64,-2.651263073
Al20 Cu10 O40,-2.663023293
Li16 Mn16 P16 O64,-2.642823651
Li8 Mn4 P16 O48,-2.663173276
Li4 V8 P12 O48,-2.659861545
Li4 Mn2 P4 O14,-2.663955609
Li4 V2 P4 O16,-2.642646789
Li4 V4 P4 O20,-2.65013723
Li4 V2 P4 O16,-2.662172261
Li4 Mn2 P4 O14,-2.65537184
Li2 V2 P8 O24,-2.651785875
Li4 V2 P4 O16,-2.65090482
Yb8 W4 O24,-2.663890157
K4 Dy8 Cl28,-2.658505927
Al2 Si2 H4 O9,-2.659763452
Nb4 Tl4 P8 O32,-2.657794695
Ba6 Dy2 Ru4 O18,-2.64668112
Ba6 Er2 Ru4 O18,-2.658219007
K2 Gd2 W4 O16,-2.660263152
Rb2 Gd2 W4 O16,-2.649687926
Y4 Mn8 O20,-2.648934845
Rb1 Cr1 F6,-2.646822987
Na2 Ti4 Ga10 O24,-2.645106044
K8 Te4 Cl4 F20,-2.644889907
K4 Zn4 B4 P8 O32,-2.665675274
Rb2 Li14 Si4 O16,-2.644603947
Rb6 Co6 F18,-2.652208356
Sr8 Ga16 O32,-2.650959377
Ti4 S4 O20,-2.652976485
Na12 P12 O36,-2.658144356
K4 Ga4 Cu4 F24,-2.645917832
Al8 Tl12 P12 O48,-2.643017463
Na8 Mn8 Si8 O28,-2.661618699
Sr3 Ge3 O9,-2.647606673
Gd12 Sc8 Ga12 O48,-2.657415986
Ba2 Nb4 Bi4 O18,-2.651337479
Nd12 S8 Cl20,-2.646264528
Mn2 Cd2 F10,-2.657574891
Mo4 F24,-2.660083661
Ba2 Zn1 W1 O6,-2.657267724
Sr8 Rh2 O12,-2.658244261
Rb2 Zn2 B2 P4 O16,-2.664327855
Na8 P8 O24,-2.653142319
Ba4 In2 Cl2 O6,-2.654344899
Zn2 B8 O14,-2.642987912
Rb8 Ca8 S12 O48,-2.649465301
Cs4 Ge4 B12 O28,-2.661916295
Mo1 F6,-2.654917222
Ti16 S16 O80,-2.652983887
Sr2 Bi4 B8 O20,-2.65760792
Ti4 Bi4 O14,-2.650688647
Li4 Pr4 S8 O32,-2.657486404
Ca8 Ga16 O32,-2.645837752
V12 P16 O60,-2.663516003
Na8 Li24 Si8 O32,-2.643960621
Ba4 Bi8 B16 O40,-2.644648398
Ba1 Ca1 Ga4 O8,-2.644606171
K8 U4 W8 O40,-2.658315963
Cs2 K1 Rh1 F6,-2.663679679
Cs3 Tl1 F6,-2.661126208
Zn4 Si4 O12,-2.657189465
Sr4 Cr8 O16,-2.662167367
Dy4 Hf4 Mo14 O56,-2.665162818
Cr4 B2 P6 O24,-2.663643652
Rb8 Ca4 V8 O28,-2.645093614
Ba8 V12 Bi4 O44,-2.66531987
K4 V4 P4 O20,-2.665260787
K2 Gd2 W4 O16,-2.659914881
Ba4 Nd1 Mn3 O12,-2.642312958
Rb2 Nd2 W4 O16,-2.646839123
K2 Nd2 W4 O16,-2.656248491
U4 V8 Pb4 O36,-2.657366081
Sr2 Fe6 P6 O24,-2.651312809
Rb4 Dy4 W8 O32,-2.653429724
K4 Cr6 Cl4 F12,-2.665347509
Cr6 B14 Cl2 O26,-2.647734308
K8 Mn4 P8 O28,-2.654081883
Mn4 Cd4 F20,-2.657245548
Ba2 Mo4 P8 O32,-2.656431638
Ba2 Mo4 P8 O32,-2.648820384
Sr2 Mo4 P8 O32,-2.653334977
K8 V12 P16 O68,-2.658694908
Li18 Fe6 P16 O58,-2.643061959
Cr12 B28 Cl4 O52,-2.647662099
Na24 Fe16 P16 O64 F24,-2.647595949
Li10 Mo4 P10 O36,-2.644155347
Li4 V2 P4 O16,-2.661124679
Li16 Mn16 P16 O64,-2.642951322
Gd3 Fe9 B12 O36,-2.658638677
Sr4 Eu8 Fe8 O28,-2.655292856
Na2 Np2 C2 O10,-2.643204095
Al12 P16 O64,-2.660052701
La4 Zn2 Ir2 O12,-2.660661418
Zn16 Si16 O48,-2.652403456
K16 V16 P32 O120,-2.662986731
Al2 H2 O4,-2.647158495
Be6 Fe8 Si6 S2 O24,-2.655228292
Sr2 Ga1 Sb1 O6,-2.645801623
Ba8 Co4 C8 O24 F8,-2.648672427
Zn8 Si8 O24,-2.648836634
Na2 Nd2 S4 O16,-2.650363623
La16 Mo28 O108,-2.647784695
Ce6 Si6 N6 O12,-2.643634776
Rb8 V4 P8 O32,-2.659865182
Cr24 B56 Cl8 O104,-2.650738319
Ba8 Na32 Cu24 F96,-2.658509683
Rb4 V4 P4 O20,-2.654916897
Ba2 C2 O6,-2.64649967
Ta2 Hg4 F12,-2.651144079
Hf6 Pb1 O18,-2.657758861
Ba2 C2 O6,-2.662825435
Li12 Al4 Ge4 O20,-2.64567431
Nd16 Al2 Si6 N6 O30,-2.64470542
K12 Ga8 P12 O48,-2.647220764
K6 P4 H2 O12 F4,-2.650979075
Na12 Al4 P12 N4 O36,-2.645400777
Ca12 Ga12 Si6 H4 O48,-2.648367796
Ca22 Cr14 O56,-2.663544194
Mn2 Al4 Sb4 P12 O48,-2.650292842
Li4 Al4 Si4 H8 O20,-2.661255349
Li2 V4 P6 O24,-2.656179083
Li6 Cr4 P6 O24,-2.651376322
Li8 V4 P16 O48,-2.656310157
Ba4 La4 Mn4 In4 O24,-2.644756481
Al4 Si4 H8 O18,-2.652655881
Sr7 Pr1 Fe4 Mo4 O24,-2.660358429
Na3 Ca1 Fe4 Si8 O24,-2.652056435
Ta4 W4 O22,-2.664213542
Sr9 Nd1 Fe5 Mo5 O30,-2.650580807
Ba4 Sm4 Fe8 O22,-2.651395721
Ba2 Nd2 Fe4 O11,-2.650777175
Li4 Cr4 P8 O28,-2.653639068
Li4 V2 P10 O30,-2.655228742
Li8 V4 P8 O32,-2.644158356
Li14 Mn9 P16 O56,-2.642138283
